"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20","Social_posting","model_no"
109,-0.151767011778429,-0.191795105393976,1,5,0.244578388900655,0,0.582847101613879,"J",0.137033259961754,-0.732299358583987,-0.0944129535928369,0.184146979358047,-0.480490737594664,-0.156070649623871,-0.219454008154571,-0.896919617895037,0.720045294146985,-0.511603864375502,-0.110684185754508,0.0408409554511309,0.702510703355074,-0.756032404489815,-0.265001907944679,0.612316849641502,0.0757879102602601,-0.291954884305596,-0.792999993544072,-0.478171051479876,0.368723289575428,0.731033868156374,0.562985152937472,0.132648047991097,-0.43046909570694,-0.672273080330342,-0.952986090444028,-0.266779628582299,0.320538350846618,-0.867526976857334,0.485915681812912,0.514194617513567,-0.849409885238856,-0.813074020668864,-0.956347188446671,0.239657857455313,-0.526710630394518,-0.0235966527834535,-0.729913201648742,0.175560906529427,0,4
110,-0.342421398474835,0.163116863160394,1,5,0.37928818223186,0,0.744552044663578,"D",-0.57949502998963,0.899607224855572,-0.956347188446671,0.239657857455313,-0.792999993544072,-0.478171051479876,-0.248783359769732,-0.771837672684342,0.0757879102602601,-0.291954884305596,-0.632771928794682,0.643642020877451,-0.110684185754508,0.0408409554511309,-0.809686777647585,0.0796494842506945,-0.526710630394518,-0.0235966527834535,0.805622478947043,0.594898441340774,-0.572055679280311,0.808761343359947,-0.0944129535928369,0.184146979358047,0.226281209848821,0.0920365327037871,-0.591024741064757,-0.0396876661106944,0.485915681812912,0.514194617513567,-0.480490737594664,-0.156070649623871,-0.265001907944679,0.612316849641502,-0.375370806083083,0.4981195544824,-0.43046909570694,-0.672273080330342,-0.975730234757066,0.488057059235871,0,4
111,0.057018529297784,-0.242117987992242,1,5,0.248741296918493,0,1.17443892220035,"E",0.280580312013626,-0.687981220893562,0.0757879102602601,-0.291954884305596,0.995715443044901,0.0399859938770533,0.878325902856886,0.720348563510925,0.226281209848821,0.0920365327037871,-0.724489447195083,0.269169886596501,0.724813471082598,-0.370889400132,-0.185159695334733,-0.572098338510841,-0.905467954464257,-0.325795816257596,-0.0944129535928369,0.184146979358047,-0.729913201648742,0.175560906529427,-0.386491246521473,-0.551212523598224,0.855377306230366,-0.1179543370381,-0.110684185754508,0.0408409554511309,0.437010968569666,-0.503384748473763,-0.219454008154571,-0.896919617895037,0.659192129969597,-0.48286198079586,-0.43046909570694,-0.672273080330342,-0.526710630394518,-0.0235966527834535,0.320538350846618,-0.867526976857334,0,4
112,-0.0801782060647383,0.0659811163321137,1,5,0.103836662312459,0,0.297584814485162,"A",-0.632771928794682,0.643642020877451,-0.0944129535928369,0.184146979358047,-0.355993686243892,-0.947349522262812,-0.0147823803126812,0.270892363507301,-0.526710630394518,-0.0235966527834535,0.280580312013626,-0.687981220893562,-0.480490737594664,-0.156070649623871,-0.110684185754508,0.0408409554511309,0.320538350846618,-0.867526976857334,0.878325902856886,0.720348563510925,-0.956347188446671,0.239657857455313,-0.375370806083083,0.4981195544824,-0.572055679280311,0.808761343359947,-0.265001907944679,0.612316849641502,0.219380066264421,0.18039236869663,-0.723652640823275,0.937672758940607,0.0757879102602601,-0.291954884305596,0.919542314019054,-0.310577037278563,-0.185159695334733,-0.572098338510841,0.995715443044901,0.0399859938770533,0,4
113,0.205803297949024,-0.110526540735736,1,5,0.233604609658506,0,0.994920444209129,"F",-0.0944129535928369,0.184146979358047,-0.792999993544072,-0.478171051479876,0.219380066264421,0.18039236869663,0.878325902856886,0.720348563510925,0.664247278124094,-0.919417124707252,0.919542314019054,-0.310577037278563,0.757896516937762,-0.230658325832337,0.320538350846618,-0.867526976857334,-0.945953554473817,-0.394101543817669,0.995715443044901,0.0399859938770533,0.855377306230366,-0.1179543370381,-0.110684185754508,0.0408409554511309,0.720045294146985,-0.511603864375502,0.0757879102602601,-0.291954884305596,-0.43046909570694,-0.672273080330342,0.238333278335631,-0.339972760062665,-0.319868769496679,0.356499223969877,-0.375370806083083,0.4981195544824,0.168997609987855,0.419625055510551,0.371638046577573,0.483721476513892,0,4
114,-0.00862316763959825,-0.0415021144319326,1,5,0.0423884951662811,0,1.64649724494666,"I",-0.43046909570694,-0.672273080330342,-0.375370806083083,0.4981195544824,-0.526710630394518,-0.0235966527834535,0.720045294146985,-0.511603864375502,0.562985152937472,0.132648047991097,0.0757879102602601,-0.291954884305596,0.226281209848821,0.0920365327037871,-0.572055679280311,0.808761343359947,0.377925716340542,0.18502578092739,-0.319868769496679,0.356499223969877,-0.729913201648742,0.175560906529427,0.226252123247832,0.624789000488818,0.731728793587536,-0.355208739172667,-0.219454008154571,-0.896919617895037,-0.891523392405361,-0.393789234105498,-0.265001907944679,0.612316849641502,-0.110684185754508,0.0408409554511309,0.316361779812723,-0.789402766618878,0.894187083933502,0.310407713986933,0.137033259961754,-0.732299358583987,0,4
115,0.142823938489892,0.0433573475107551,1,5,0.149259964454413,0,0.198812441434711,"F",0.238333278335631,-0.339972760062665,0.371638046577573,0.483721476513892,-0.723652640823275,0.937672758940607,0.226252123247832,0.624789000488818,0.0757879102602601,-0.291954884305596,0.562985152937472,0.132648047991097,0.745448884554207,-0.930077461525798,0.878325902856886,0.720348563510925,0.226281209848821,0.0920365327037871,0.815404786262661,-0.262633084785193,0.855377306230366,-0.1179543370381,0.519905425142497,-0.285010238643736,-0.632667787838727,0.999990252312273,-0.905467954464257,-0.325795816257596,0.137033259961754,-0.732299358583987,0.995715443044901,0.0399859938770533,0.320538350846618,-0.867526976857334,-0.952986090444028,-0.266779628582299,-0.632771928794682,0.643642020877451,-0.265001907944679,0.612316849641502,0,4
116,0.153422313579358,-0.210003023967147,1,5,0.260076289537107,0,1.34871961222962,"B",0.137033259961754,-0.732299358583987,-0.319868769496679,0.356499223969877,0.519905425142497,-0.285010238643736,-0.572055679280311,0.808761343359947,0.745448884554207,-0.930077461525798,0.855377306230366,-0.1179543370381,0.485915681812912,0.514194617513567,0.562985152937472,0.132648047991097,-0.0944129535928369,0.184146979358047,-0.792999993544072,-0.478171051479876,0.320538350846618,-0.867526976857334,0.757896516937762,-0.230658325832337,0.371434912085533,0.512695172801614,-0.355993686243892,-0.947349522262812,0.371638046577573,0.483721476513892,-0.121858081314713,-0.737255212850869,0.720045294146985,-0.511603864375502,0.0757879102602601,-0.291954884305596,-0.43046909570694,-0.672273080330342,-0.167902210727334,-0.390593026764691,0,4
117,-0.126364109152928,0.160877653886564,1,5,0.204571521972288,0,0.183513312134892,"J",-0.480490737594664,-0.156070649623871,-0.905467954464257,-0.325795816257596,0.368723289575428,0.731033868156374,0.371638046577573,0.483721476513892,-0.792999993544072,-0.478171051479876,0.168997609987855,0.419625055510551,0.316118934191763,-0.00287165166810155,0.0757879102602601,-0.291954884305596,0.226281209848821,0.0920365327037871,-0.956347188446671,0.239657857455313,-0.110684185754508,0.0408409554511309,0.877082860097289,0.320194820407778,-0.809686777647585,0.0796494842506945,-0.632771928794682,0.643642020877451,-0.0944129535928369,0.184146979358047,0.323191115632653,-0.249880531802773,-0.361197256483138,0.90341871092096,-0.265001907944679,0.612316849641502,0.878447172231972,-0.297156834974885,-0.724489447195083,0.269169886596501,0,4
118,0.096327994694002,-0.0733977983240038,1,5,0.121104580262593,0,1.45928189903498,"B",0.855377306230366,-0.1179543370381,0.371638046577573,0.483721476513892,-0.729913201648742,0.175560906529427,0.752930327318609,0.481733071617782,-0.480490737594664,-0.156070649623871,0.256988187786192,-0.811692824587226,0.720045294146985,-0.511603864375502,-0.0944129535928369,0.184146979358047,-0.328061177395284,-0.400090109556913,-0.526710630394518,-0.0235966527834535,0.226281209848821,0.0920365327037871,-0.43046909570694,-0.672273080330342,-0.634857968427241,-0.439339331816882,0.439695131964982,-0.900580664630979,0.219380066264421,0.18039236869663,0.0757879102602601,-0.291954884305596,0.995715443044901,0.0399859938770533,0.168997609987855,0.419625055510551,-0.809686777647585,0.0796494842506945,0.878325902856886,0.720348563510925,0,4
119,0.195398058719002,-0.0818100394681096,1,5,0.211833151109377,0,0.505108474288136,"E",0.720045294146985,-0.511603864375502,0.439695131964982,-0.900580664630979,0.745448884554207,-0.930077461525798,-0.110684185754508,0.0408409554511309,-0.17676202673465,-0.768453993834555,0.226281209848821,0.0920365327037871,0.371638046577573,0.483721476513892,0.137033259961754,-0.732299358583987,0.919542314019054,-0.310577037278563,0.371434912085533,0.512695172801614,-0.526710630394518,-0.0235966527834535,0.995715443044901,0.0399859938770533,0.0757879102602601,-0.291954884305596,-0.905467954464257,-0.325795816257596,-0.0944129535928369,0.184146979358047,-0.724489447195083,0.269169886596501,0.562985152937472,0.132648047991097,0.377925716340542,0.18502578092739,-0.375370806083083,0.4981195544824,0.878325902856886,0.720348563510925,0,4
120,-0.0602130198851228,-0.301381394034252,1,5,0.307337522007507,0,1.69099716190249,"A",0.226281209848821,0.0920365327037871,0.323191115632653,-0.249880531802773,-0.478268544655293,-0.320869354065508,-0.480490737594664,-0.156070649623871,-0.0944129535928369,0.184146979358047,0.137033259961754,-0.732299358583987,0.928728911094368,-0.210550228133798,-0.729913201648742,0.175560906529427,-0.110684185754508,0.0408409554511309,-0.265001907944679,0.612316849641502,0.664247278124094,-0.919417124707252,0.0855761994607747,-0.594408668577671,0.720045294146985,-0.511603864375502,-0.792999993544072,-0.478171051479876,0.320538350846618,-0.867526976857334,-0.849409885238856,-0.813074020668864,-0.905467954464257,-0.325795816257596,-0.724489447195083,0.269169886596501,0.745448884554207,-0.930077461525798,0.0757879102602601,-0.291954884305596,0,4
121,-0.0313214317662641,-0.0377984101884067,1,5,0.049089223875101,0,1.85590973403305,"E",-0.792999993544072,-0.478171051479876,-0.526710630394518,-0.0235966527834535,0.757896516937762,-0.230658325832337,0.316361779812723,-0.789402766618878,0.919542314019054,-0.310577037278563,-0.632771928794682,0.643642020877451,0.0757879102602601,-0.291954884305596,-0.0944129535928369,0.184146979358047,-0.724489447195083,0.269169886596501,0.720045294146985,-0.511603864375502,-0.319868769496679,0.356499223969877,-0.265001907944679,0.612316849641502,0.238333278335631,-0.339972760062665,0.371638046577573,0.483721476513892,-0.729913201648742,0.175560906529427,-0.480490737594664,-0.156070649623871,-0.956347188446671,0.239657857455313,0.79695457033813,0.0109758982434869,0.562985152937472,0.132648047991097,0.137033259961754,-0.732299358583987,0,4
122,0.308041214826517,0.00756867476738989,1,5,0.308134183221419,0,0.237463057972491,"C",0.562985152937472,0.132648047991097,0.226252123247832,0.624789000488818,-0.265001907944679,0.612316849641502,0.745448884554207,-0.930077461525798,0.805622478947043,0.594898441340774,-0.167902210727334,-0.390593026764691,0.371638046577573,0.483721476513892,0.0757879102602601,-0.291954884305596,0.226281209848821,0.0920365327037871,0.377925716340542,0.18502578092739,0.320538350846618,-0.867526976857334,0.724813471082598,-0.370889400132,-0.591024741064757,-0.0396876661106944,0.995715443044901,0.0399859938770533,0.485915681812912,0.514194617513567,0.878447172231972,-0.297156834974885,0.168997609987855,0.419625055510551,0.855377306230366,-0.1179543370381,-0.774026661645621,0.490271645132452,0.137033259961754,-0.732299358583987,0,4
123,0.157068024319597,-0.225219610729255,1,5,0.274580110934311,0,1.76779953949153,"B",0.0757879102602601,-0.291954884305596,0.752930327318609,0.481733071617782,0.226281209848821,0.0920365327037871,0.745448884554207,-0.930077461525798,-0.219454008154571,-0.896919617895037,0.519905425142497,-0.285010238643736,0.41095053544268,0.625718677882105,-0.634857968427241,-0.439339331816882,0.995715443044901,0.0399859938770533,-0.952986090444028,-0.266779628582299,0.256988187786192,-0.811692824587226,-0.905467954464257,-0.325795816257596,0.720045294146985,-0.511603864375502,-0.43046909570694,-0.672273080330342,0.137033259961754,-0.732299358583987,0.219380066264421,0.18039236869663,0.79695457033813,0.0109758982434869,0.320538350846618,-0.867526976857334,0.371638046577573,0.483721476513892,-0.265001907944679,0.612316849641502,0,4
124,0.257768103876151,-0.108217688067816,1,5,0.279562986438923,0,1.08311596838757,"E",0.256988187786192,-0.811692824587226,-0.265001907944679,0.612316849641502,0.919542314019054,-0.310577037278563,0.0757879102602601,-0.291954884305596,0.990578083787113,0.386821809224784,0.226281209848821,0.0920365327037871,0.226252123247832,0.624789000488818,0.41095053544268,0.625718677882105,-0.0944129535928369,0.184146979358047,0.480536792427301,0.335094962269068,-0.849409885238856,-0.813074020668864,0.219380066264421,0.18039236869663,0.928728911094368,-0.210550228133798,-0.194286907557398,-0.528340372722596,0.137033259961754,-0.732299358583987,0.745448884554207,-0.930077461525798,-0.74753258889541,-0.786791889928281,0.371638046577573,0.483721476513892,0.79695457033813,0.0109758982434869,0.519905425142497,-0.285010238643736,0,4
125,-0.127503740834072,0.0199511904036626,1,5,0.129055235946495,0,1.19227875955403,"H",-0.526710630394518,-0.0235966527834535,-0.0944129535928369,0.184146979358047,-0.43046909570694,-0.672273080330342,0.659192129969597,-0.48286198079586,-0.632771928794682,0.643642020877451,0.519905425142497,-0.285010238643736,-0.572055679280311,0.808761343359947,0.168997609987855,0.419625055510551,0.377495863009244,0.874615336768329,-0.265001907944679,0.612316849641502,0.371638046577573,0.483721476513892,-0.185159695334733,-0.572098338510841,0.0855761994607747,-0.594408668577671,0.320538350846618,-0.867526976857334,0.0757879102602601,-0.291954884305596,-0.35196581389755,-0.117772466037422,-0.774026661645621,0.490271645132452,-0.792999993544072,-0.478171051479876,-0.729913201648742,0.175560906529427,0.226281209848821,0.0920365327037871,0,4
126,-0.189761527301744,-0.13742416978348,1,5,0.234296478173636,0,1.49623976554722,"G",0.320538350846618,-0.867526976857334,-0.0944129535928369,0.184146979358047,0.855377306230366,-0.1179543370381,0.79695457033813,0.0109758982434869,-0.526710630394518,-0.0235966527834535,0.226281209848821,0.0920365327037871,-0.724489447195083,0.269169886596501,-0.632771928794682,0.643642020877451,-0.110684185754508,0.0408409554511309,-0.792999993544072,-0.478171051479876,-0.634857968427241,-0.439339331816882,0.519905425142497,-0.285010238643736,-0.849409885238856,-0.813074020668864,-0.480490737594664,-0.156070649623871,-0.265001907944679,0.612316849641502,0.0757879102602601,-0.291954884305596,-0.952986090444028,-0.266779628582299,0.280580312013626,-0.687981220893562,-0.375370806083083,0.4981195544824,-0.43046909570694,-0.672273080330342,0,4
127,-0.0402910587377846,-0.182841869769618,1,5,0.187228520143331,0,1.7533451076597,"F",-0.43046909570694,-0.672273080330342,-0.792999993544072,-0.478171051479876,-0.266642079688609,-0.573625473305583,-0.526710630394518,-0.0235966527834535,0.320538350846618,-0.867526976857334,-0.35196581389755,-0.117772466037422,-0.185159695334733,-0.572098338510841,0.995715443044901,0.0399859938770533,0.368723289575428,0.731033868156374,-0.480490737594664,-0.156070649623871,-0.634857968427241,-0.439339331816882,-0.632771928794682,0.643642020877451,0.0757879102602601,-0.291954884305596,0.562985152937472,0.132648047991097,-0.110684185754508,0.0408409554511309,0.226281209848821,0.0920365327037871,0.137033259961754,-0.732299358583987,0.919542314019054,-0.310577037278563,-0.724489447195083,0.269169886596501,0.724813471082598,-0.370889400132,0,4
128,0.378362354077399,-0.127351721492596,1,5,0.399219904250926,0,0.757027331739664,"D",-0.110684185754508,0.0408409554511309,0.371638046577573,0.483721476513892,0.0757879102602601,-0.291954884305596,0.664247278124094,-0.919417124707252,0.855377306230366,-0.1179543370381,0.919542314019054,-0.310577037278563,0.745448884554207,-0.930077461525798,-0.0944129535928369,0.184146979358047,0.485915681812912,0.514194617513567,0.519905425142497,-0.285010238643736,0.219380066264421,0.18039236869663,-0.319868769496679,0.356499223969877,0.878447172231972,-0.297156834974885,0.168997609987855,0.419625055510551,0.995715443044901,0.0399859938770533,0.562985152937472,0.132648047991097,0.480536792427301,0.335094962269068,0.320538350846618,-0.867526976857334,-0.257826643530279,-0.620100547093898,0.0855761994607747,-0.594408668577671,0,4
129,-0.256482823262922,-0.0125761417672038,1,5,0.256790961621838,0,0.168671580031514,"H",-0.43046909570694,-0.672273080330342,-0.952986090444028,-0.266779628582299,-0.956347188446671,0.239657857455313,-0.526710630394518,-0.0235966527834535,-0.265001907944679,0.612316849641502,0.320538350846618,-0.867526976857334,-0.632771928794682,0.643642020877451,-0.328061177395284,-0.400090109556913,-0.572055679280311,0.808761343359947,0.562985152937472,0.132648047991097,0.226281209848821,0.0920365327037871,-0.185159695334733,-0.572098338510841,0.0757879102602601,-0.291954884305596,-0.480490737594664,-0.156070649623871,0.135460691992193,0.634258721023798,-0.0944129535928369,0.184146979358047,-0.774026661645621,0.490271645132452,-0.319868769496679,0.356499223969877,0.702510703355074,-0.756032404489815,-0.634857968427241,-0.439339331816882,0,4
130,0.212306766281836,-0.00621920630801469,1,5,0.212397837880125,0,0.80800347821787,"I",0.168997609987855,0.419625055510551,0.320538350846618,-0.867526976857334,-0.632771928794682,0.643642020877451,0.0757879102602601,-0.291954884305596,0.855377306230366,-0.1179543370381,-0.319868769496679,0.356499223969877,0.990578083787113,0.386821809224784,0.995715443044901,0.0399859938770533,0.368723289575428,0.731033868156374,-0.110684185754508,0.0408409554511309,0.519905425142497,-0.285010238643736,0.523124424275011,-0.133911000099033,-0.43046909570694,-0.672273080330342,0.815404786262661,-0.262633084785193,0.137033259961754,-0.732299358583987,0.371638046577573,0.483721476513892,-0.0944129535928369,0.184146979358047,-0.265001907944679,0.612316849641502,0.437010968569666,-0.503384748473763,-0.480490737594664,-0.156070649623871,0,4
131,0.0603033826919273,-0.176421216363087,1,5,0.186442869391994,0,0.94484617235139,"A",0.323191115632653,-0.249880531802773,-0.0944129535928369,0.184146979358047,0.745448884554207,-0.930077461525798,0.202239143662155,0.84885765472427,0.519905425142497,-0.285010238643736,-0.219454008154571,-0.896919617895037,-0.57949502998963,0.899607224855572,0.815404786262661,-0.262633084785193,-0.43046909570694,-0.672273080330342,-0.480490737594664,-0.156070649623871,-0.110684185754508,0.0408409554511309,0.320538350846618,-0.867526976857334,0.371638046577573,0.483721476513892,-0.792999993544072,-0.478171051479876,0.168997609987855,0.419625055510551,0.0757879102602601,-0.291954884305596,0.720045294146985,-0.511603864375502,0.137033259961754,-0.732299358583987,0.238333278335631,-0.339972760062665,-0.724489447195083,0.269169886596501,0,4
132,0.23599991411902,-0.260176242887974,1,5,0.351265763813507,0,0.735378151293844,"G",-0.952986090444028,-0.266779628582299,0.377925716340542,0.18502578092739,0.145349457394332,0.569896369241178,-0.185159695334733,-0.572098338510841,0.0757879102602601,-0.291954884305596,0.757896516937762,-0.230658325832337,0.485915681812912,0.514194617513567,0.437010968569666,-0.503384748473763,0.702510703355074,-0.756032404489815,-0.849409885238856,-0.813074020668864,0.745448884554207,-0.930077461525798,0.320538350846618,-0.867526976857334,0.720045294146985,-0.511603864375502,-0.905467954464257,-0.325795816257596,0.226281209848821,0.0920365327037871,0.41095053544268,0.625718677882105,0.919542314019054,-0.310577037278563,0.659192129969597,-0.48286198079586,0.256988187786192,-0.811692824587226,0.371638046577573,0.483721476513892,0,4
133,-0.353990435833111,0.0774215352954343,1,5,0.362358003621858,0,1.5205860324204,"E",-0.632771928794682,0.643642020877451,-0.956347188446671,0.239657857455313,-0.386491246521473,-0.551212523598224,-0.849409885238856,-0.813074020668864,-0.729913201648742,0.175560906529427,0.137033259961754,-0.732299358583987,0.226281209848821,0.0920365327037871,0.168997609987855,0.419625055510551,0.219380066264421,0.18039236869663,-0.319868769496679,0.356499223969877,-0.723652640823275,0.937672758940607,-0.265001907944679,0.612316849641502,-0.526710630394518,-0.0235966527834535,-0.35196581389755,-0.117772466037422,-0.0944129535928369,0.184146979358047,-0.561182463541627,-0.409192661289126,0.371638046577573,0.483721476513892,-0.975730234757066,0.488057059235871,-0.905467954464257,-0.325795816257596,0.0757879102602601,-0.291954884305596,0,4
134,-0.223494258453138,-0.0322580492356792,1,5,0.225810241800521,0,1.73989645205438,"E",0.320538350846618,-0.867526976857334,0.377925716340542,0.18502578092739,-0.724489447195083,0.269169886596501,0.437010968569666,-0.503384748473763,0.229772041551769,-0.634884228929877,-0.792999993544072,-0.478171051479876,0.137033259961754,-0.732299358583987,0.371638046577573,0.483721476513892,-0.355993686243892,-0.947349522262812,0.79695457033813,0.0109758982434869,-0.905467954464257,-0.325795816257596,-0.849409885238856,-0.813074020668864,0.995715443044901,0.0399859938770533,-0.265001907944679,0.612316849641502,-0.632771928794682,0.643642020877451,-0.572055679280311,0.808761343359947,-0.975730234757066,0.488057059235871,-0.956347188446671,0.239657857455313,-0.526710630394518,-0.0235966527834535,-0.57949502998963,0.899607224855572,0,4
135,-0.129770707618445,0.0739362680353224,1,5,0.149355308867087,0,0.568494308274239,"A",-0.572055679280311,0.808761343359947,-0.526710630394518,-0.0235966527834535,-0.729913201648742,0.175560906529427,0.720045294146985,-0.511603864375502,0.371638046577573,0.483721476513892,-0.355993686243892,-0.947349522262812,-0.647968046367168,0.181358740199357,-0.415800767950714,0.767788078635931,0.757896516937762,-0.230658325832337,-0.375370806083083,0.4981195544824,-0.219454008154571,-0.896919617895037,0.226281209848821,0.0920365327037871,-0.724489447195083,0.269169886596501,-0.265001907944679,0.612316849641502,-0.0944129535928369,0.184146979358047,0.137033259961754,-0.732299358583987,0.0757879102602601,-0.291954884305596,0.995715443044901,0.0399859938770533,-0.319868769496679,0.356499223969877,-0.632771928794682,0.643642020877451,0,4
136,0.0725177184911445,-0.134708620747551,1,5,0.152987685775256,0,0.343130114953965,"I",0.371638046577573,0.483721476513892,0.137033259961754,-0.732299358583987,-0.43046909570694,-0.672273080330342,-0.0944129535928369,0.184146979358047,-0.809686777647585,0.0796494842506945,0.0757879102602601,-0.291954884305596,0.519905425142497,-0.285010238643736,-0.912128182128072,-0.80341134313494,0.168997609987855,0.419625055510551,0.377925716340542,0.18502578092739,0.320538350846618,-0.867526976857334,0.226281209848821,0.0920365327037871,0.664247278124094,-0.919417124707252,0.364470529835671,0.365270468406379,0.480536792427301,0.335094962269068,0.562985152937472,0.132648047991097,-0.724489447195083,0.269169886596501,0.219380066264421,0.18039236869663,0.724813471082598,-0.370889400132,-0.792999993544072,-0.478171051479876,0,4
137,-0.259598271618597,-0.0539057186571881,1,5,0.265135982339838,0,1.33441765652969,"F",0.137033259961754,-0.732299358583987,-0.956347188446671,0.239657857455313,-0.632771928794682,0.643642020877451,0.562985152937472,0.132648047991097,-0.319868769496679,0.356499223969877,0.0757879102602601,-0.291954884305596,0.226281209848821,0.0920365327037871,-0.265001907944679,0.612316849641502,-0.634857968427241,-0.439339331816882,-0.0944129535928369,0.184146979358047,-0.185159695334733,-0.572098338510841,0.659192129969597,-0.48286198079586,-0.724489447195083,0.269169886596501,-0.975730234757066,0.488057059235871,-0.729913201648742,0.175560906529427,0.377925716340542,0.18502578092739,-0.809686777647585,0.0796494842506945,-0.43046909570694,-0.672273080330342,0.320538350846618,-0.867526976857334,-0.792999993544072,-0.478171051479876,0,4
138,-0.124847654253244,0.00236007359344512,1,5,0.124869959237217,0,1.72522143600509,"G",-0.572055679280311,0.808761343359947,-0.956347188446671,0.239657857455313,-0.905467954464257,-0.325795816257596,-0.806457580532879,0.511159544344991,-0.774026661645621,0.490271645132452,-0.43046909570694,-0.672273080330342,0.439695131964982,-0.900580664630979,-0.0944129535928369,0.184146979358047,-0.110684185754508,0.0408409554511309,0.720045294146985,-0.511603864375502,0.562985152937472,0.132648047991097,0.995715443044901,0.0399859938770533,-0.265001907944679,0.612316849641502,0.757896516937762,-0.230658325832337,-0.257826643530279,-0.620100547093898,0.0757879102602601,-0.291954884305596,-0.632771928794682,0.643642020877451,-0.792999993544072,-0.478171051479876,0.323191115632653,-0.249880531802773,0.226252123247832,0.624789000488818,0,4
139,-0.0235032054129988,-0.0703981057973579,1,5,0.0742178817034117,0,1.17205043323338,"H",0.323191115632653,-0.249880531802773,-0.355993686243892,-0.947349522262812,0.371638046577573,0.483721476513892,0.320538350846618,-0.867526976857334,-0.43046909570694,-0.672273080330342,-0.415800767950714,0.767788078635931,-0.0944129535928369,0.184146979358047,0.0757879102602601,-0.291954884305596,-0.319868769496679,0.356499223969877,-0.774026661645621,0.490271645132452,-0.956347188446671,0.239657857455313,-0.121858081314713,-0.737255212850869,0.485915681812912,0.514194617513567,-0.265001907944679,0.612316849641502,-0.792999993544072,-0.478171051479876,0.878447172231972,-0.297156834974885,0.226281209848821,0.0920365327037871,0.720045294146985,-0.511603864375502,-0.0476404870860279,0.660608986858279,0.702510703355074,-0.756032404489815,0,4
140,0.0337000910658389,0.247914177295752,1,5,0.250194195460397,0,0.0730370618402958,"I",-0.526710630394518,-0.0235966527834535,-0.43046909570694,-0.672273080330342,0.145349457394332,0.569896369241178,0.562985152937472,0.132648047991097,0.995715443044901,0.0399859938770533,0.986691446043551,0.63405956979841,0.855377306230366,-0.1179543370381,-0.361197256483138,0.90341871092096,0.485915681812912,0.514194617513567,-0.265001907944679,0.612316849641502,-0.0944129535928369,0.184146979358047,-0.319868769496679,0.356499223969877,0.878325902856886,0.720348563510925,-0.375370806083083,0.4981195544824,-0.774026661645621,0.490271645132452,0.226281209848821,0.0920365327037871,0.137033259961754,-0.732299358583987,-0.572055679280311,0.808761343359947,-0.956347188446671,0.239657857455313,0.0757879102602601,-0.291954884305596,0,4
141,-0.381396329612471,-0.148967533069663,1,5,0.409456329967832,0,1.31581673678011,"E",-0.328061177395284,-0.400090109556913,-0.634857968427241,-0.439339331816882,-0.724489447195083,0.269169886596501,0.919542314019054,-0.310577037278563,-0.729913201648742,0.175560906529427,-0.952986090444028,-0.266779628582299,-0.74753258889541,-0.786791889928281,-0.849409885238856,-0.813074020668864,-0.265001907944679,0.612316849641502,0.226252123247832,0.624789000488818,-0.956347188446671,0.239657857455313,0.745448884554207,-0.930077461525798,-0.905467954464257,-0.325795816257596,0.0757879102602601,-0.291954884305596,0.519905425142497,-0.285010238643736,-0.945953554473817,-0.394101543817669,-0.71050891187042,-0.407566697802395,0.219380066264421,0.18039236869663,-0.809686777647585,0.0796494842506945,-0.774026661645621,0.490271645132452,0,4
142,-0.0721293472219258,-0.067454498144798,1,5,0.098756022857483,0,0.643061100505292,"E",-0.0944129535928369,0.184146979358047,0.757896516937762,-0.230658325832337,-0.43046909570694,-0.672273080330342,-0.265001907944679,0.612316849641502,-0.480490737594664,-0.156070649623871,-0.956347188446671,0.239657857455313,0.0757879102602601,-0.291954884305596,0.519905425142497,-0.285010238643736,0.320538350846618,-0.867526976857334,0.226252123247832,0.624789000488818,0.995715443044901,0.0399859938770533,-0.891523392405361,-0.393789234105498,-0.634857968427241,-0.439339331816882,0.238333278335631,-0.339972760062665,-0.265354198869318,-0.713990333955735,-0.724489447195083,0.269169886596501,0.145349457394332,0.569896369241178,-0.165896910708398,0.589909777976573,-0.185159695334733,-0.572098338510841,0.371638046577573,0.483721476513892,0,4
